,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCREEN,,,,REPORT,,,,,DATA LAST UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,
,Unsaved,,,,Unsaved Screening Default,,,,,Asia                Europe            Americas,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4/26/16            4/26/16            4/26/16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Name,Symbol,Country,Market Capitalization (bil) [USD],Price Return - Absolute 01 Week,Price Return - Absolute 02 Weeks,Price Return - Absolute 04 Weeks,Price Return - Absolute 13 Weeks,Price Return - Absolute 26 Weeks,Price Return - Absolute 3 Weeks,Price Return - Absolute 39 Weeks,Price Return - Absolute 52 Weeks,Price Return - Absolute Year to Date,"Price, Current [Local]",Warranted Default Price [Local],"Price, % 52 week High","Price, % Change to 26 Week High","Price, % Change to 26 Week Low","Price, % Change to 52 Week High","Price, % Change to 52 Week Low",Price / Earnings Ratio - FY1,Price / Earnings Ratio - FY2,Price / Earnings Ratio - LFY,Country (Domicile),Exchange Code,Industry Code - GICS Group,Industry Code - GICS Industry,Industry Code - GICS Sector,Industry Code - GICS Sub-Industry,Earnings Per Share - FY1 [Local],Earnings Per Share - FY2 [Local],Daily Volume Average (K shares),Price Return 2 Weeks Ago to 3 Weeks Ago,"Price, 52 Week High [Local]","Price, 52 Week Low [Local]",Price - Annual Closing [Local]
,UNIVERSAL INSURANCE HLDGS,UVE,USA,0.601,1.01,2.22,-1.7,-7.3,-53.1,-3.46,-39.4,-32.47,-29,17.13,26.41,52.84,93,4,112,4,5.97,5.32,7.58,USA,Not Available,Insurance,Insurance,Financials,Property & Casualty Insurance,NA,NA,412,-5.6,36.32,16.52,23.18
,RAVEN INDUSTRIES INC,RAVN,USA,0.600,2.64,5.35,4.9,11.0,-9.4,3.16,-14.0,-21.40,3,16.43,15.59,23.67,15,18,31,18,41.08,32.86,67.83,USA,Not Available,Capital Goods,Industrial Conglomerates,Industrials,Industrial Conglomerates,NA,NA,187,-2.1,21.52,13.49,15.60
,ULTRATECH INC,UTEK,USA,0.600,4.08,7.45,4.0,14.1,48.3,1.51,44.5,14.79,9,22.62,29.01,0.00,0,33,0,34,33.76,19.93,-36.04,USA,Not Available,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductor Equipment,NA,NA,217,-5.5,22.62,14.97,19.82
,CLIFFS NATURAL RESOURCES INC,CLF,USA,0.599,5.37,41.64,53.2,173.4,63.0,44.48,75.6,-28.36,147,3.90,5.70,35.96,11,64,56,64,-6.72,-6.28,2.51,USA,Not Available,Materials,Metals & Mining,Materials,Steel,NA,NA,6443,2.0,6.09,1.40,1.58
,FIRST BUSEY CORP,BUSE,USA,0.597,1.06,6.29,3.8,11.3,2.1,2.45,9.2,6.40,3,20.82,21.36,6.89,7,11,7,12,13.70,12.00,15.63,USA,Not Available,Banks,Banks,Financials,Regional Banks,NA,NA,93,-3.6,22.36,18.31,20.63
,SAPIENS INTERNATIONAL CORP,SPNS,USA,0.596,-2.54,0.66,7.7,27.2,3.7,2.76,19.0,45.27,25,12.23,8.42,3.01,3,22,3,30,23.75,19.73,24.29,USA,Not Available,Software & Services,Software,Information Technology,Application Software,NA,NA,56,2.1,12.61,8.56,10.20
,EARTHLINK HOLDINGS CORP,ELNK,USA,0.596,2.65,5.82,2.8,-1.2,-32.5,1.75,-25.2,19.02,-22,5.74,5.04,39.90,66,6,66,16,-143.50,164.00,-17.69,USA,Not Available,Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,781,-3.8,9.55,4.80,7.43
,HEARTWARE INTERNATIONAL INC,HTWR,USA,0.596,5.43,13.50,16.6,2.3,-18.3,12.06,-58.5,-55.19,-28,34.26,23.73,62.23,47,12,165,12,-10.41,-14.46,-11.97,USA,NA (USA),Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care,Health Care Equipment,NA,NA,419,-1.3,90.71,30.28,50.40
,TOWER INTERNATIONAL INC,TOWR,USA,0.595,2.42,3.23,3.3,25.8,-2.7,2.65,11.2,2.00,-8,28.20,27.62,7.45,8,28,8,28,9.25,8.55,3.41,USA,NA (USA),Automobiles & Components,Auto Components,Consumer Discretionary,Auto Parts & Equipment,NA,NA,237,-0.6,30.47,20.28,28.57
,STOCK YARDS BANCORP INC,SYBT,USA,0.595,1.95,7.51,3.6,9.6,4.3,2.58,8.2,9.88,6,39.91,34.41,1.82,2,13,2,14,15.71,15.00,14.94,USA,Not Available,Banks,Banks,Financials,Regional Banks,NA,NA,30,-4.6,40.65,34.25,37.79
,GLOBAL BLOOD THERAPEUTICS,GBT,USA,0.595,-0.33,12.05,51.4,9.2,-53.6,31.99,NA,NA,-37,20.28,12.80,61.53,156,31,160,31,-8.58,-6.53,-19.71,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,265,17.8,52.72,14.06,32.33
,ON DECK CAPITAL INC,ONDK,USA,0.594,8.05,17.83,11.0,1.4,-9.1,14.95,-30.9,-60.15,-24,8.48,4.62,56.04,31,22,127,22,65.23,424.00,-80.11,USA,NA (USA),Diversified Financials,Diversified Financial Services,Financials,Specialized Finance,NA,NA,310,-2.4,19.29,6.63,22.43
,MCGRATH RENTCORP,MGRC,USA,0.593,1.39,5.18,2.1,6.0,-12.3,-0.04,-11.6,-25.54,-6,24.86,29.03,23.51,21,8,31,8,15.54,13.70,15.74,USA,Not Available,Commercial  & Professional Services,Commercial Services & Supplies,Industrials,Diversified Support Services,NA,NA,134,-5.0,32.50,22.90,25.19
,VIRTUS INVESTMENT PTNRS INC,VRTS,USA,0.592,1.25,9.05,-5.2,-22.7,-34.4,-3.96,-39.1,-45.74,-39,70.50,108.25,49.75,94,5,99,5,13.46,11.81,29.44,USA,Not Available,Diversified Financials,Capital Markets,Financials,Asset Management & Custody Banks,NA,NA,130,-11.9,140.30,66.98,117.46
,RPX CORP,RPXC,USA,0.592,-2.53,0.18,3.2,4.3,-26.5,-1.15,-30.7,-25.82,1,11.07,24.74,34.19,29,15,52,15,14.01,11.41,15.28,USA,NA (USA),Commercial  & Professional Services,Professional Services,Industrials,Research & Consulting Services,NA,NA,380,-1.3,16.82,9.41,11.00
,WINNEBAGO INDUSTRIES,WGO,USA,0.591,0.97,6.40,2.2,22.8,5.3,-2.68,0.6,3.42,9,21.96,35.47,10.22,2,22,11,22,13.64,11.56,12.40,USA,Not Available,Automobiles & Components,Automobiles,Consumer Discretionary,Automobile Manufacturers,NA,NA,255,-8.5,24.46,17.15,18.97
,KILLAM APARTMENT REIT,KMP.UN,CAN,0.590,0.42,0.00,2.6,13.7,12.9,1.97,19.1,9.46,12,11.94,5.49,0.00,0,16,0,17,15.02,14.21,19.00,CAN,Not Available,Real Estate,Real Estate Investment Trusts (REITs),Financials,Residential REIT's,NA,NA,149,2.0,11.94,9.91,10.26
,FREDS INC,FRED,USA,0.590,3.21,8.44,6.9,2.9,17.4,1.58,-13.8,-13.42,-5,15.78,16.89,20.22,7,20,25,25,225.43,57.38,-21.76,USA,Not Available,Retailing,Multiline Retail,Consumer Discretionary,General Merchandise Stores,NA,NA,185,-6.3,19.78,11.89,17.41
,ENANTA PHARMACEUTICALS INC,ENTA,USA,0.589,0.92,7.08,17.6,8.7,32.4,7.08,-29.7,-14.43,-1,31.36,40.43,38.08,5,27,62,27,20.36,-209.07,7.81,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,279,0.0,50.65,22.74,33.02
,RUTHS HOSPITALITY GROUP INC,RUTH,USA,0.589,-1.46,-1.95,0.3,7.9,12.4,-4.77,10.8,14.30,10,17.82,16.57,3.47,4,13,4,20,18.76,16.97,18.09,USA,Not Available,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,Restaurants,NA,NA,337,-2.9,18.46,14.31,15.92
,LGI HOMES INC,LGIH,USA,0.588,5.04,6.85,26.9,33.4,-5.5,21.29,57.9,67.45,26,29.00,21.63,12.04,14,31,14,42,8.90,7.32,9.18,USA,NA (USA),Consumer Durables & Apparel,Household Durables,Consumer Discretionary,Homebuilding,NA,NA,370,13.5,32.97,16.78,24.33
,BROOKFIELD CDA OFFICE PPTYS,BOX.UN,CAN,0.588,0.21,0.89,-2.7,8.8,0.7,-0.63,8.7,-1.67,8,28.41,23.66,2.03,2,16,2,16,17.87,16.52,21.74,CAN,Not Available,Real Estate,Real Estate Investment Trusts (REITs),Financials,Office REIT's,NA,NA,17,-1.5,29.00,23.95,26.96
,MIDDLESEX WATER CO,MSEX,USA,0.588,-0.48,10.77,14.9,31.3,39.4,12.95,59.9,53.23,31,36.27,20.64,0.00,0,33,0,40,27.90,26.47,21.58,USA,Not Available,Utilities,Water Utilities,Utilities,Water Utilities,NA,NA,63,2.0,36.27,21.79,26.54
,OCLARO INC,OCLR,USA,0.587,-0.38,-1.14,-2.1,46.1,81.2,-5.28,140.7,178.07,47,5.29,4.68,3.64,4,45,4,65,88.17,26.45,-7.96,USA,Not Available,Technology Hardware & Equipment,Communications Equipment,Information Technology,Communications Equipment,NA,NA,3170,-4.2,5.49,1.86,3.58
,GTT COMMUNICATIONS INC,GTT,USA,0.587,0.56,4.47,4.2,7.1,-17.8,-2.06,-27.7,-13.79,-13,16.06,5.77,38.35,30,21,62,21,53.53,28.18,31.02,USA,NA (USA),Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,204,-6.3,26.05,12.70,17.06
,TMAC RESOURCES INC,TMR.,CAN,0.585,0.98,2.78,2.8,49.2,49.2,3.93,68.5,NA,53,9.55,11.87,0.00,0,37,0,48,-48.23,9.18,-50.00,CAN,NA (CAN),Materials,Metals & Mining,Materials,Gold,NA,NA,10,1.1,9.55,5.00,6.00
,PIER 1 IMPORTS INC/DE,PIR,USA,0.584,-2.72,8.11,5.3,59.3,-5.9,-2.58,-44.0,-48.83,32,6.97,4.48,47.91,18,42,92,42,15.84,15.49,18.55,USA,Not Available,Retailing,Specialty Retail,Consumer Discretionary,Homefurnishing Retail,NA,NA,1659,-9.9,13.38,4.02,15.40
,MATERION CORP,MTRN,USA,0.583,4.05,11.64,10.7,25.5,-12.9,10.50,-12.8,-27.84,1,29.14,46.78,25.49,8,22,34,22,22.08,17.14,17.50,USA,Not Available,Materials,Metals & Mining,Materials,Diversified Metals & Mining,NA,NA,133,-1.0,39.11,22.85,28.00
,E-COMMERCE CHINA DANGDANG INC,DANG,USA,0.581,-2.14,-1.75,2.2,7.0,6.6,2.38,8.6,-20.04,-1,7.18,22.64,35.43,4,16,55,18,-28.31,17.97,51.61,CHN,NA (USA),Retailing,Internet & Catalog Retail,Consumer Discretionary,Internet Retail,NA,NA,538,4.2,11.12,5.92,9.29
,HARSCO CORP,HSC,USA,0.581,16.51,35.71,37.2,23.3,-32.1,37.73,-47.4,-54.06,-10,7.25,1.51,59.11,53,46,145,46,29.59,16.11,87.56,USA,Not Available,Capital Goods,Machinery,Industrials,Industrial Machinery,NA,NA,1074,1.5,17.73,3.90,7.88
,ELLINGTON FINANCIAL LLC,EFC,USA,0.580,-1.45,0.06,-2.0,5.3,-8.2,-2.13,-5.6,-16.04,1,17.33,30.93,15.42,4,7,18,7,6.12,10.84,6.91,USA,NA (USA),Diversified Financials,Capital Markets,Financials,Asset Management & Custody Banks,NA,NA,72,-2.2,20.49,16.15,22.67
,GLOBAL BRASS & COPPER HLDGS,BRSS,USA,0.580,11.13,12.25,6.8,38.0,13.4,5.79,62.2,71.01,20,26.99,36.49,0.00,0,28,0,46,12.27,11.39,12.75,USA,NA (USA),Capital Goods,Machinery,Industrials,Industrial Machinery,NA,NA,125,-5.8,26.99,14.63,21.30
,SLEEP COUNTRY CANADA HOLDINGS INC,ZZZ.,CAN,0.580,3.43,4.30,7.6,21.7,36.4,2.26,30.1,NA,17,19.56,22.22,1.91,2,23,2,25,16.30,14.60,-12.23,CAN,NA (CAN),Retailing,Specialty Retail,Consumer Discretionary,Homefurnishing Retail,NA,NA,59,-2.0,19.94,14.60,17.24
,AMPHASTAR PHARMACEUTICLS INC,AMPH,USA,0.577,3.07,2.74,9.6,7.0,12.9,3.23,-20.8,-14.03,-8,12.77,12.98,28.66,21,13,40,13,638.50,19.80,-237.17,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Health Care,Pharmaceuticals,NA,NA,219,0.5,17.90,11.05,14.23
,FOUNDATION MEDICINE INC,FMI,USA,0.577,0.57,1.03,2.9,12.8,-21.5,-3.51,-44.4,-62.19,-21,16.71,13.76,63.30,34,15,172,15,-5.31,-6.39,-7.71,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,234,-4.5,45.53,14.22,21.06
,PLANET FITNESS INC,PLNT,USA,0.575,-1.08,4.48,0.1,5.3,-7.3,0.32,NA,NA,-2,15.71,17.38,16.35,4,13,20,13,25.34,20.95,30.06,USA,NA (USA),Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,Leisure Facilities,NA,NA,351,-4.0,18.78,13.68,15.63
,REPUBLIC BANCORP INC/KY,RBCAA,USA,0.575,0.88,6.56,4.0,11.4,2.2,2.00,3.9,8.21,3,27.52,30.91,0.00,0,14,0,14,14.96,13.56,15.54,USA,Not Available,Banks,Banks,Financials,Regional Banks,NA,NA,22,-4.3,27.52,23.70,26.41
,INCONTACT INC,SAAS,USA,0.573,4.24,4.12,2.1,6.2,25.2,0.97,5.8,-9.31,-3,9.27,2.67,14.09,8,17,16,28,-29.43,-40.30,-25.78,USA,Not Available,Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,598,-3.0,10.79,6.64,9.54
,TETRA TECHNOLOGIES INC/DE,TTI,USA,0.572,7.75,14.66,21.5,33.4,7.6,20.74,50.2,7.13,-6,7.13,0.88,21.30,27,31,27,33,-26.41,-713.00,-4.73,USA,Not Available,Energy,Energy Equipment & Services,Energy,Oil & Gas Equipment & Services,NA,NA,965,5.3,9.06,4.76,7.52
,CEDAR REALTY TRUST INC,CDR,USA,0.572,-2.00,-2.83,-0.6,-0.1,0.0,-5.25,3.2,-6.79,-3,6.99,11.05,5.03,5,4,5,16,12.94,12.71,183.50,USA,Not Available,Real Estate,Real Estate Investment Trusts (REITs),Financials,Retail REIT's,NA,NA,287,-2.5,7.36,5.90,7.34
,EL POLLO LOCO HOLDINGS INC,LOCO,USA,0.571,1.46,12.75,18.9,20.4,23.6,6.26,-21.2,-47.89,11,14.91,7.24,44.37,0,32,80,32,20.57,18.41,20.05,USA,NA (USA),Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,Restaurants,NA,NA,475,-5.8,26.80,10.20,12.63
,TSAKOS ENERGY NAVIGATION LTD,TNP,USA,0.569,5.90,9.31,5.7,9.3,-28.7,6.95,-31.6,-31.93,-12,6.51,8.98,34.97,38,25,54,25,3.97,4.20,21.81,USA,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Storage & Transportation,NA,NA,594,-2.2,10.01,4.87,6.98
,NEW YORK MORTGAGE TRUST INC,NYMT,USA,0.569,3.05,9.05,12.4,10.2,-14.7,7.43,-32.9,-35.87,-6,5.20,9.71,35.32,14,23,55,23,7.65,7.03,8.60,USA,Not Available,Real Estate,Real Estate Investment Trusts (REITs),Financials,Mortgage REIT's,NA,NA,801,-1.5,8.04,3.98,5.33
,GREAT SOUTHERN BANCORP,GSBC,USA,0.568,5.93,15.04,12.8,3.7,-16.2,11.03,-1.6,2.27,-11,40.93,46.92,20.92,26,13,26,13,12.29,11.69,13.59,USA,Not Available,Banks,Banks,Financials,Regional Banks,NA,NA,33,-3.5,51.76,35.71,45.26
,ATWOOD OCEANICS,ATW,USA,0.567,-4.29,9.70,3.3,43.5,-50.1,2.83,-58.9,-69.69,-20,8.76,23.68,74.50,99,36,292,36,1.91,-14.92,1.53,USA,Not Available,Energy,Energy Equipment & Services,Energy,Oil & Gas Drilling,NA,NA,4619,-6.3,34.35,5.63,10.23
,ARCBEST CORP,ARCB,USA,0.567,3.14,6.84,-5.1,14.3,-23.4,3.58,-27.4,-43.97,1,21.92,39.43,40.35,28,18,68,18,13.70,10.80,12.51,USA,Not Available,Transportation,Road & Rail,Industrials,Trucking,NA,NA,290,-3.1,36.75,18.02,21.39
,NAUTILUS INC,NLS,USA,0.565,2.26,7.16,1.3,-6.6,9.4,-1.59,-14.1,7.41,8,18.23,23.62,18.98,14,8,23,20,16.13,14.02,19.44,USA,Not Available,Consumer Durables & Apparel,Leisure Products,Consumer Discretionary,Leisure Products,NA,NA,333,-8.2,22.50,14.60,16.72
,SEACOAST BANKING CORP/FL,SBCF,USA,0.564,3.05,3.57,5.4,17.9,10.4,3.44,7.6,16.48,8,16.43,15.14,0.67,1,15,1,15,17.29,13.92,22.70,USA,Not Available,Banks,Banks,Financials,Regional Banks,NA,NA,77,-0.1,16.54,14.00,14.98
,ATRICURE INC,ATRC,USA,0.564,2.47,5.13,3.6,-11.5,-12.5,-1.07,-29.1,-22.50,-26,17.49,3.93,37.06,29,10,59,10,-14.76,-18.41,-23.13,USA,Not Available,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care,Health Care Equipment,NA,NA,254,-5.9,27.79,15.79,22.44
,MULTI-FINELINE ELECTRON INC,MFLX,USA,0.564,0.56,-0.13,2.2,49.6,25.1,0.30,32.2,12.66,8,23.05,42.86,10.14,7,39,11,39,18.74,14.50,11.18,USA,Not Available,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Information Technology,Electronic Manufacturing Services,NA,NA,200,0.4,25.65,14.11,20.68
,KFORCE INC,KFRC,USA,0.562,0.62,2.35,5.7,-13.2,-29.9,-0.66,-14.3,-11.28,-21,19.78,23.65,29.73,42,21,42,21,11.84,10.41,16.52,USA,Not Available,Commercial  & Professional Services,Professional Services,Industrials,Human Resource & Employment Services,NA,NA,210,-2.9,28.15,15.58,25.28
,ALBANY MOLECULAR RESH INC,AMRI,USA,0.561,-2.62,2.24,13.8,-5.3,-8.9,4.38,-25.6,-16.35,-19,15.74,11.65,26.62,28,11,36,11,14.99,13.23,-283.57,USA,Not Available,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Health Care,Life Sciences Tools & Services,NA,NA,276,2.1,21.45,14.03,19.85
,EPIQ SYSTEMS INC,EPIQ,USA,0.560,-2.32,5.43,7.0,24.9,7.4,3.27,-9.6,-9.12,12,14.92,6.00,17.16,4,26,21,26,17.15,15.71,-39.61,USA,Not Available,Software & Services,Software,Information Technology,Application Software,NA,NA,109,-2.0,18.01,11.10,13.07
,CORCEPT THERAPEUTICS INC,CORT,USA,0.558,5.10,4.89,20.0,34.8,32.1,9.11,9.3,-18.51,-1,5.09,2.30,25.91,4,33,35,33,101.80,12.41,-83.00,USA,Not Available,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Health Care,Pharmaceuticals,NA,NA,209,4.0,6.87,3.39,4.98
,DILIGENT CORP,DLBDF,USA,0.558,0.00,0.00,1.9,19.0,28.4,1.93,25.0,NA,15,4.75,9.36,0.00,0,22,0,31,38.00,23.40,61.15,NZL,NA (USA),Software & Services,Software,Information Technology,Application Software,NA,NA,17,1.9,4.75,3.30,4.05
,ATENTO SA,ATTO,USA,0.558,-0.65,-0.52,5.5,-16.4,-23.7,-6.90,-38.5,-40.66,-17,7.57,11.56,47.21,50,6,89,6,7.42,11.13,-18.33,USA,NA (USA),Commercial  & Professional Services,Commercial Services & Supplies,Industrials,Office Services & Supplies,NA,NA,59,-6.4,14.34,7.12,10.45
,AVIGILON CORP,AVO.,CAN,0.558,4.05,11.57,17.2,34.2,17.2,12.31,0.3,-20.40,21,16.35,22.33,22.18,4,28,29,31,17.44,13.87,22.10,CAN,NA (CAN),Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Information Technology,Electronic Equipment & Instruments,NA,NA,112,0.7,21.01,11.25,13.70
,REVANCE THERAPEUTICS INC,RVNC,USA,0.557,7.37,6.97,17.5,-10.4,-22.7,8.17,-35.1,-6.93,-44,19.69,22.50,50.01,100,16,100,16,-5.33,-5.16,-11.31,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Health Care,Pharmaceuticals,NA,NA,309,1.1,39.39,16.62,34.16
,CALAMP CORP,CAMP,USA,0.556,-11.28,-12.09,-10.9,-13.9,-21.2,-13.61,-12.8,-24.19,-26,15.19,34.65,27.01,37,0,37,0,13.21,12.35,39.78,USA,Not Available,Technology Hardware & Equipment,Communications Equipment,Information Technology,Communications Equipment,NA,NA,468,-1.7,20.81,15.19,18.30
,CONFORMIS INC,CFMS,USA,0.556,1.21,1.37,36.9,8.7,-33.8,4.67,-43.3,NA,-31,13.53,6.09,45.66,67,39,84,39,-10.17,-14.02,-11.92,USA,NA (USA),Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care,Health Care Equipment,NA,NA,356,3.3,24.90,8.32,17.29
,INSTEEL INDUSTRIES,IIIN,USA,0.556,-1.73,2.91,4.7,31.6,45.1,3.79,82.3,36.59,38,29.57,46.40,3.43,4,33,4,50,16.57,13.63,18.19,USA,Not Available,Capital Goods,Building Products,Industrials,Building Products,NA,NA,168,0.9,30.62,14.79,21.47
,INTERSECT ENT INC,XENT,USA,0.554,2.73,5.26,18.9,2.9,1.2,1.05,-40.8,-25.90,-14,19.68,10.32,39.33,14,18,65,18,-19.58,-31.49,-22.06,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Health Care,Pharmaceuticals,NA,NA,224,-4.0,32.44,16.15,22.50
,CREW ENERGY INC,CR.,CAN,0.553,23.66,25.26,26.9,36.5,-3.6,28.23,-3.0,-6.00,19,4.97,6.06,18.52,0,39,23,39,-13.40,-27.61,-10.12,CAN,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Production,NA,NA,963,2.4,6.10,3.04,4.05
,MINDBODY INC,MB,USA,0.552,-0.14,1.75,4.6,11.9,-15.5,6.39,20.3,NA,-6,14.07,4.93,21.70,28,30,28,30,-22.69,-44.95,-16.45,USA,NA (USA),Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,124,4.6,17.97,9.80,15.13
,CAPSTONE TURBINE CORP,CPST,USA,0.552,-11.94,27.34,45.1,39.4,-60.0,19.59,-74.0,-86.18,21,1.67,NA,86.51,146,30,641,30,-1.14,-3.88,-7.39,USA,Not Available,Capital Goods,Electrical Equipment,Industrials,Heavy Electrical Equipment,NA,NA,508,-6.1,12.38,1.17,14.79
,CLOVIS ONCOLOGY INC,CLVS,USA,0.552,8.31,-4.95,-21.2,-33.5,-84.5,-22.61,-81.9,-83.71,-56,14.39,17.43,87.42,594,4,695,4,-1.65,-2.46,-3.58,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,1385,-18.6,114.39,13.84,35.00
,PENN WEST PETROLEUM LTD,PWE,USA,0.552,9.03,17.22,22.4,50.3,-6.8,19.71,-12.8,-54.77,14,1.10,7.38,54.73,14,45,121,56,-2.02,-3.48,-0.22,CAN,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Production,NA,NA,1734,2.1,2.43,0.49,0.84
,TREDEGAR CORP,TG,USA,0.551,3.34,7.59,8.4,35.2,12.1,2.26,-20.5,-18.87,15,16.87,21.73,26.07,0,29,35,29,23.59,19.62,-13.76,USA,Not Available,Materials,Chemicals,Materials,Commodity Chemicals,NA,NA,59,-5.0,22.82,11.99,13.62
,NET 1 UEPS TECHNOLOGIES INC,UEPS,USA,0.550,5.68,31.06,30.2,14.6,-33.1,28.76,-37.8,-11.00,-14,11.82,38.13,43.12,44,24,76,24,6.16,5.42,6.66,USA,Not Available,Software & Services,IT Services,Information Technology,Data Processing & Outsourced Services,NA,NA,435,-1.8,20.78,8.95,13.51
,CALLIDUS CAPITAL CORP,CBL.,CAN,0.550,1.17,4.23,32.5,61.0,20.3,4.23,3.2,-9.56,59,13.84,12.84,13.88,0,47,16,47,9.29,8.34,19.89,CAN,NA (CAN),Diversified Financials,Diversified Financial Services,Financials,Specialized Finance,NA,NA,126,0.0,16.07,7.30,17.50
,INSTRUCTURE INC,INST,USA,0.550,24.32,28.78,33.4,27.4,NA,24.53,NA,NA,-3,20.18,4.94,10.87,12,32,12,32,-10.40,-13.10,-8.60,USA,NA (USA),Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,93,-3.3,22.64,13.79,20.82
,SANCHEZ ENERGY CORP,SN,USA,0.549,26.91,34.52,60.2,156.2,19.1,63.71,20.6,-38.88,89,8.86,-21.66,38.69,0,70,63,70,-35.44,-8.68,-0.17,USA,NA (USA),Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Production,NA,NA,2100,21.7,14.45,2.70,4.31
,TIMKENSTEEL CORP,TMST,USA,0.549,14.20,30.88,39.7,163.7,1.0,37.13,-36.4,-53.39,37,12.43,28.04,61.64,2,68,161,68,-8.63,-26.45,-5.14,USA,NA (USA),Materials,Metals & Mining,Materials,Steel,NA,NA,911,4.8,32.40,4.00,8.38
,HERITAGE FINANCIAL CORP,HFWA,USA,0.549,1.07,5.64,3.5,3.3,-3.8,2.68,2.7,4.05,-4,18.32,17.72,7.01,8,7,8,8,14.66,13.37,14.95,USA,Not Available,Banks,Banks,Financials,Regional Banks,NA,NA,77,-2.8,19.70,16.85,18.84
,DHT HOLDINGS INC,DHT,USA,0.549,4.21,7.41,3.7,1.9,-26.7,4.58,-29.1,-24.62,-24,5.91,10.31,29.89,37,7,43,7,5.28,7.88,7.16,USA,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Storage & Transportation,NA,NA,2018,-2.6,8.43,5.51,8.09
,ANI PHARMACEUTICALS INC,ANIP,USA,0.549,11.54,18.91,48.2,36.0,15.5,42.13,-29.2,-31.34,2,47.72,151.04,32.82,1,39,49,39,13.48,9.63,33.68,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Health Care,Pharmaceuticals,NA,NA,230,19.5,71.03,29.01,45.12
,CTS CORP,CTS,USA,0.547,1.52,6.66,9.0,11.1,-17.0,4.91,-11.8,-5.77,-8,16.81,24.09,16.24,14,20,19,20,17.15,15.28,84.00,USA,Not Available,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Information Technology,Electronic Manufacturing Services,NA,NA,72,-1.6,20.07,13.39,17.64
,STRAYER EDUCATION INC,STRA,USA,0.547,2.35,6.72,2.7,-12.9,-14.4,0.26,12.7,-7.81,-22,49.64,49.72,21.09,27,13,27,13,14.22,12.50,15.90,USA,Not Available,Consumer Services,Diversified Consumer Services,Consumer Discretionary,Education Services,NA,NA,124,-6.0,62.91,43.37,60.12
